user_id,month,year,total_fuel_liters,bill_amount,vehicle_type,daily_distance_km,office_days,weekend_trip_km,holiday_trip_km,fuel_price_per_liter,avg_trip_duration,occupancy_days,predicted_next_month
U954,Aug,2023,27,2731,Petrol,6,17,18,147,101.18,67,19,27
U537,Nov,2024,63,6574,Petrol,32,19,123,56,104.35,66,16,63
U816,Mar,2024,36,3711,Hybrid,30,23,142,4,103.09,52,18,36
U676,Jun,2023,52,5384,Diesel,27,26,119,13,103.54,58,30,48
U961,Sep,2024,73,7605,Diesel,40,18,96,279,104.19,67,30,72
U784,Jan,2024,36,3637,Petrol,10,20,23,215,101.03,16,31,38
U953,Jan,2025,76,7818,Petrol,39,17,26,174,102.88,68,29,73
U961,Aug,2024,60,6030,Diesel,42,17,74,2,100.51,49,27,59
U581,Mar,2024,73,7872,Petrol,39,19,22,136,107.84,60,15,72
U614,May,2023,131,13224,Diesel,78,22,40,99,100.95,86,19,140
U540,Jan,2025,70,7144,Hybrid,57,22,55,82,102.07,69,15,72
U801,May,2025,113,12105,Petrol,42,17,97,279,107.13,86,26,103
U724,Nov,2025,103,10697,Diesel,63,22,145,131,103.86,25,29,110
U818,Jun,2024,101,10210,Petrol,47,25,5,0,101.09,43,18,107
U849,Aug,2025,20,2061,Diesel,8,22,39,115,103.07,83,30,21
U615,Mar,2023,31,3128,Petrol,9,17,41,201,100.93,77,31,30
U686,Mar,2025,132,13411,Diesel,72,24,31,139,101.6,61,25,138
U823,Dec,2023,118,11849,Petrol,49,24,9,145,100.42,21,27,117
U556,Nov,2025,69,7142,Petrol,29,16,68,265,103.51,78,23,72
U540,Nov,2025,33,3512,Diesel,15,24,8,201,106.45,78,31,35
U854,Oct,2023,71,7432,Petrol,33,16,68,151,104.69,26,31,76
U540,Sep,2025,72,7549,Diesel,38,23,138,221,104.85,26,19,71
U847,Apr,2025,56,5689,Petrol,18,21,98,78,101.6,50,22,60
U961,Apr,2025,51,5240,Diesel,28,20,73,199,102.75,43,17,46
U737,Dec,2024,146,15586,Petrol,63,21,102,249,106.76,25,20,134
U789,Jul,2023,70,7049,Diesel,43,22,122,98,100.7,67,17,70
U762,Feb,2025,115,12288,Petrol,30,26,101,212,106.86,84,22,118
U716,Aug,2023,88,9140,Petrol,47,15,7,142,103.87,88,26,81
U647,Jun,2023,113,12057,Petrol,40,22,18,189,106.7,61,18,112
U836,Mar,2023,50,5127,Diesel,43,17,1,51,102.54,47,16,45
U668,Sep,2025,111,11400,Petrol,65,17,54,111,102.71,81,24,113
U592,May,2025,27,2862,Hybrid,20,20,138,134,106.01,57,29,28
U853,Aug,2023,57,6057,Hybrid,63,18,16,111,106.28,32,27,59
U559,Jul,2024,26,2647,Petrol,10,18,60,12,101.84,88,29,25
U559,Aug,2023,108,11640,Diesel,60,18,130,272,107.78,67,27,118
U804,Jul,2024,64,6443,Petrol,12,24,85,232,100.68,53,15,66
U669,Mar,2023,66,6636,Petrol,31,23,34,43,100.55,86,30,70
U769,Feb,2023,111,11628,Diesel,75,22,102,72,104.76,48,22,114
U863,Jul,2023,49,5183,Diesel,31,17,65,260,105.78,51,20,53
U545,Mar,2025,67,7215,Diesel,50,15,0,230,107.69,55,17,71
U845,Mar,2024,89,9188,Petrol,45,15,134,32,103.24,63,30,89
U681,Feb,2024,64,6412,Petrol,29,15,147,67,100.2,24,16,62
U670,Apr,2023,46,4821,Petrol,22,18,118,15,104.82,54,16,47
U856,Aug,2025,35,3581,Diesel,16,20,133,149,102.32,32,29,35
U691,Dec,2025,101,10449,Diesel,55,18,54,291,103.46,39,24,103
U655,Jan,2024,95,9871,Diesel,43,25,99,101,103.91,55,15,92
U922,Jan,2025,47,4724,Petrol,14,25,20,185,100.52,50,29,46
U688,Dec,2024,121,12570,Petrol,78,17,50,24,103.89,16,15,122
U507,May,2024,142,14684,Petrol,58,22,99,71,103.41,88,30,151
U633,Nov,2024,67,7081,Petrol,33,22,7,80,105.7,63,19,70
U735,May,2025,105,11042,Petrol,45,20,67,60,105.17,81,19,96
U545,Nov,2024,24,2435,Diesel,13,23,106,17,101.48,67,24,22
U814,Dec,2024,106,10774,Hybrid,67,26,143,241,101.65,33,26,95
U749,Jan,2023,84,8568,Diesel,41,24,66,57,102.01,40,24,75
U999,Jun,2024,31,3144,Petrol,18,15,1,56,101.43,68,16,29
U531,Jan,2024,179,18841,Petrol,77,22,0,96,105.26,65,15,189
U523,May,2023,78,8420,Hybrid,76,20,0,214,107.96,39,30,84
U926,Sep,2023,65,6839,Petrol,43,15,101,11,105.22,31,21,63
U894,Dec,2025,41,4298,Hybrid,44,18,114,10,104.85,88,18,41
U660,May,2024,121,12496,Petrol,58,19,134,162,103.28,75,24,125
U863,Jun,2025,48,4920,Petrol,7,21,87,282,102.5,60,24,52
U937,Aug,2025,84,9012,Hybrid,59,22,91,216,107.29,69,25,90
U658,Nov,2023,88,9482,Petrol,37,23,17,240,107.75,64,17,80
U539,Jan,2025,126,13100,Diesel,75,26,87,44,103.97,89,28,119
U915,Feb,2024,54,5525,Diesel,23,26,32,80,102.32,25,27,49
U582,Sep,2023,100,10616,Petrol,38,20,72,254,106.16,26,24,102
U856,Mar,2024,121,12228,Petrol,54,24,27,66,101.06,54,29,126
U758,Jun,2024,99,10505,Diesel,51,23,86,101,106.12,62,22,95
U706,May,2023,67,7138,Diesel,50,18,52,90,106.55,70,31,71
U577,Nov,2024,126,12726,Petrol,60,22,43,41,101.0,22,20,124
U977,Feb,2023,69,7438,Hybrid,61,17,79,275,107.81,28,21,75
U512,Jul,2024,142,15318,Petrol,55,18,137,273,107.88,70,28,127
U795,Apr,2023,124,13328,Petrol,58,24,13,76,107.49,68,22,114
U950,Jan,2025,87,9045,Petrol,32,18,102,233,103.97,31,26,83
U724,Apr,2024,68,6933,Petrol,23,20,35,201,101.97,59,28,61
U513,Jun,2023,81,8477,Petrol,31,23,33,220,104.66,19,15,85
U546,Jul,2024,0,0,Electric,52,20,87,261,103.36,17,18,0
U655,Jul,2024,51,5184,Petrol,23,15,145,38,101.65,23,31,53
U613,Jul,2024,87,8994,Petrol,55,19,15,10,103.39,34,18,79
U733,Mar,2023,34,3580,Petrol,11,23,40,111,105.31,35,20,32
U517,Jun,2025,52,5229,Diesel,33,19,24,107,100.57,47,22,55
U860,Aug,2025,53,5441,Hybrid,47,20,125,93,102.67,19,29,57
U723,Apr,2025,113,11315,Petrol,73,17,7,83,100.14,38,15,111
U854,Aug,2023,152,16112,Petrol,62,22,111,57,106.0,77,19,166
U688,Feb,2025,61,6412,Petrol,12,24,93,292,105.13,40,30,62
U948,Oct,2023,108,10854,Petrol,46,25,83,15,100.5,47,20,106
U844,Sep,2024,95,10233,Petrol,46,18,145,92,107.72,32,24,100
U865,Sep,2024,47,4708,Petrol,17,18,67,164,100.18,32,24,45
U663,Aug,2025,92,9634,Petrol,30,25,66,214,104.72,52,19,87
U996,Oct,2023,63,6691,Diesel,22,26,145,143,106.21,47,22,64
U826,Oct,2024,117,12437,Petrol,46,19,110,273,106.3,41,15,114
U967,Jan,2023,66,6617,Hybrid,55,24,17,137,100.27,63,19,61
U914,Feb,2023,30,3217,Hybrid,20,23,55,203,107.25,64,15,27
U955,Jun,2024,25,2683,Diesel,7,22,34,209,107.35,29,21,26
U574,Oct,2023,109,11389,Petrol,49,21,133,18,104.49,66,29,112
U733,May,2024,71,7374,Petrol,26,19,117,293,103.86,82,28,69
U724,Dec,2024,96,9634,Petrol,27,23,25,292,100.36,33,23,103
U982,Sep,2024,122,12749,Diesel,63,23,60,161,104.5,39,22,119
U819,May,2023,171,17660,Petrol,66,24,87,129,103.28,39,22,178
U912,Feb,2024,88,9343,Hybrid,72,24,14,43,106.18,47,17,95
U560,Oct,2023,48,4955,Hybrid,58,16,90,82,103.23,74,18,51
U835,Apr,2024,132,13922,Petrol,61,18,31,123,105.47,51,31,132
U722,Sep,2024,56,5645,Diesel,27,22,139,26,100.81,57,20,58
U537,Jan,2025,106,10712,Petrol,64,15,132,6,101.06,23,16,104
U977,Nov,2025,148,14965,Petrol,77,19,63,198,101.12,28,23,152
U778,Jan,2025,122,12243,Petrol,59,22,85,111,100.36,17,28,116
U696,Dec,2023,100,10433,Petrol,67,16,44,88,104.33,83,15,98
U904,Jul,2023,56,5955,Hybrid,60,16,34,127,106.35,70,31,52
U852,Nov,2024,138,14473,Petrol,59,22,25,229,104.88,40,25,125
U984,Mar,2024,77,8054,Petrol,29,24,22,17,104.6,67,20,78
U742,Oct,2024,85,8962,Diesel,30,26,140,288,105.44,55,15,91
U824,Feb,2024,92,9450,Diesel,53,23,130,160,102.72,35,30,83
U719,Sep,2023,157,16155,Petrol,67,21,28,280,102.9,53,25,147
U692,Mar,2024,66,6765,Hybrid,49,22,63,165,102.51,37,23,65
U517,Feb,2024,124,13106,Diesel,77,19,112,259,105.7,88,20,128
U512,Dec,2025,96,9723,Petrol,43,15,133,189,101.29,72,16,89
U906,Aug,2024,154,15415,Petrol,69,18,138,265,100.1,83,22,140
U901,Oct,2024,143,14982,Petrol,73,16,117,290,104.77,89,30,143
U894,Jun,2024,95,10216,Diesel,60,17,66,278,107.54,43,22,101
U874,Jun,2023,38,3985,Diesel,13,26,107,216,104.88,76,22,34
U693,Oct,2025,101,10732,Diesel,74,17,85,206,106.26,67,28,97
U522,Nov,2024,75,7903,Petrol,32,23,28,152,105.38,59,15,77
U974,Jul,2024,119,12373,Petrol,49,24,59,180,103.98,41,21,110
U620,Jul,2025,69,7296,Petrol,30,18,53,211,105.75,48,16,65
U710,Nov,2024,79,8420,Petrol,32,16,92,272,106.59,28,29,79
U806,Jun,2023,79,8042,Diesel,44,17,68,202,101.8,55,18,86
U770,Apr,2024,41,4210,Diesel,19,17,116,204,102.69,88,19,39
U692,Nov,2023,35,3562,Petrol,10,21,8,152,101.79,74,30,34
U675,Sep,2023,100,10362,Petrol,31,22,125,169,103.62,56,27,97
U785,Jun,2024,126,13492,Petrol,42,25,76,240,107.08,65,23,136
U704,Apr,2025,147,15105,Petrol,72,20,9,286,102.76,89,19,134
U664,Dec,2023,141,14523,Petrol,79,18,101,244,103.0,25,22,142
U751,Mar,2025,141,15070,Petrol,68,20,57,79,106.88,49,17,150
U727,Apr,2024,94,9787,Petrol,34,25,112,91,104.12,33,20,103
U936,Mar,2023,29,3024,Petrol,7,15,105,148,104.28,79,25,30
U881,Feb,2024,157,16781,Petrol,66,24,34,29,106.89,75,28,153
U960,May,2025,58,6027,Petrol,16,22,102,122,103.92,61,21,56
U507,Feb,2024,45,4745,Diesel,34,15,102,28,105.45,28,24,43
U529,Jun,2024,93,9364,Petrol,42,19,96,258,100.69,81,29,94
U895,Mar,2023,0,0,Electric,64,16,135,185,101.43,66,20,0
U533,Jun,2024,101,10427,Petrol,42,20,141,74,103.24,46,20,107
U634,Nov,2024,56,5821,Petrol,19,23,135,44,103.96,24,30,55
U867,Oct,2024,48,5171,Petrol,22,19,105,68,107.73,31,23,50
U579,Sep,2023,103,11100,Petrol,56,18,70,209,107.77,54,19,111
U916,Jan,2025,57,6088,Diesel,33,16,76,238,106.81,82,30,61
U935,Jun,2025,153,15685,Petrol,64,26,53,191,102.52,77,21,159
U959,Sep,2024,27,2908,Hybrid,25,17,20,102,107.71,29,19,27
U558,Nov,2023,39,4114,Hybrid,21,20,110,240,105.51,53,25,39
U971,Apr,2024,47,4847,Diesel,22,22,74,252,103.14,71,21,44
U526,Nov,2025,104,10983,Diesel,61,22,13,219,105.61,24,17,96
U982,Dec,2023,73,7309,Diesel,41,19,1,216,100.13,85,19,72
U930,Feb,2025,139,14062,Petrol,64,19,107,201,101.17,31,27,129
U726,Apr,2025,72,7678,Diesel,42,24,144,28,106.64,31,30,73
U785,Jan,2023,46,4837,Petrol,16,17,77,211,105.16,30,26,47
U504,Mar,2023,152,15642,Petrol,79,21,47,153,102.91,17,21,152
U965,Oct,2024,165,17161,Petrol,77,20,90,230,104.01,65,27,149
U599,Sep,2024,18,1930,Diesel,5,15,135,101,107.24,60,15,16
U897,Oct,2025,59,6197,Hybrid,62,18,16,176,105.05,69,29,54
U989,May,2023,29,2992,Petrol,7,20,11,180,103.19,40,26,26
U539,Nov,2023,126,12720,Diesel,67,25,145,231,100.96,45,31,138
U771,Jun,2024,49,5015,Petrol,25,20,25,11,102.35,86,19,47
U875,Mar,2025,93,10028,Petrol,27,25,36,185,107.83,33,31,89
U785,May,2025,62,6417,Petrol,13,26,69,248,103.5,82,29,56
U657,Nov,2024,164,17018,Petrol,59,26,78,265,103.77,29,15,168
U575,Aug,2023,61,6343,Petrol,23,17,89,134,103.99,72,18,62
U872,Jun,2024,119,12741,Diesel,66,20,40,244,107.07,44,17,111
U788,Apr,2024,91,9539,Diesel,43,26,141,30,104.83,62,22,98
U630,Feb,2024,119,12560,Petrol,31,24,128,258,105.55,70,23,126
U675,Sep,2024,94,9693,Petrol,50,20,16,103,103.12,56,26,88
U962,Dec,2023,74,7417,Diesel,38,26,52,0,100.23,38,19,73
U584,Jan,2024,88,9455,Diesel,37,23,117,206,107.45,66,23,87
U522,Jan,2023,127,13663,Petrol,54,23,108,134,107.59,57,15,123
U959,Apr,2024,65,6993,Petrol,24,16,135,270,107.59,48,25,69
U527,Jul,2025,50,5377,Hybrid,44,18,76,88,107.55,74,21,46
U695,Jan,2023,123,13101,Diesel,62,23,79,194,106.52,17,28,120
U837,Sep,2025,63,6645,Petrol,35,18,44,121,105.48,82,17,62
U882,Apr,2024,99,10569,Petrol,42,22,17,115,106.76,25,25,98
U736,Mar,2024,86,9012,Diesel,49,24,98,195,104.8,27,31,92
U940,Jan,2024,131,13240,Petrol,45,26,146,35,101.07,64,20,123
U592,Oct,2023,0,0,Electric,13,17,67,66,103.13,33,29,0
U977,Apr,2025,43,4634,Petrol,13,17,82,132,107.77,58,21,44
U521,Sep,2023,142,14599,Diesel,67,23,49,280,102.81,47,19,132
U803,Oct,2023,55,5881,Petrol,26,25,24,10,106.94,52,19,50
U964,Jun,2024,64,6448,Petrol,20,24,120,217,100.75,17,21,63
U857,Jun,2025,40,4106,Hybrid,36,22,67,155,102.67,79,26,37
U943,Jan,2024,110,11309,Petrol,70,15,55,239,102.81,49,22,106
U584,Oct,2023,31,3112,Diesel,18,24,38,59,100.41,50,31,29
U762,Feb,2024,75,7571,Petrol,42,16,62,137,100.95,52,25,68
U647,Nov,2025,31,3148,Petrol,12,17,127,49,101.55,53,29,31
U941,Jun,2024,92,9816,Petrol,25,25,134,166,106.7,39,20,83
U953,Feb,2025,85,8543,Diesel,60,16,121,164,100.51,78,26,92
U887,Mar,2025,95,9727,Petrol,50,17,58,188,102.39,27,21,91
U757,Apr,2024,95,9507,Petrol,47,22,47,91,100.08,82,22,98
U558,Nov,2023,145,15307,Petrol,50,25,132,293,105.57,84,18,154
U880,May,2024,98,10286,Diesel,52,25,35,288,104.96,89,17,93
U922,Sep,2023,140,14722,Diesel,74,26,87,74,105.16,15,17,146
U515,Dec,2023,65,6695,Petrol,35,20,24,44,103.0,86,24,69
U662,Apr,2024,67,6811,Petrol,37,21,18,52,101.67,68,29,63
U945,Nov,2023,74,7826,Hybrid,48,24,134,174,105.76,23,27,81
U663,Sep,2023,163,17357,Petrol,75,24,65,160,106.49,50,22,147
U820,Nov,2024,17,1718,Hybrid,12,20,79,66,101.11,51,19,16
U997,Oct,2024,67,6960,Hybrid,77,15,124,269,103.89,73,21,70
U781,Mar,2024,25,2549,Diesel,6,25,145,123,101.99,35,19,23
U780,Aug,2023,59,5979,Petrol,21,17,102,181,101.34,34,31,61
U512,Dec,2025,78,8257,Diesel,56,15,128,181,105.87,15,18,83
U774,Jan,2023,95,9908,Diesel,49,26,130,35,104.3,73,21,103
U771,Nov,2025,102,10376,Diesel,41,24,126,211,101.73,42,20,101
U992,Sep,2024,122,12502,Petrol,46,26,20,133,102.48,85,28,133
U708,Sep,2025,136,14651,Petrol,48,23,125,177,107.73,70,25,133
U527,Oct,2024,101,10785,Petrol,42,23,123,165,106.79,23,21,95
U572,Feb,2024,18,1926,Diesel,10,19,10,45,107.04,79,17,18
U560,Apr,2025,99,10264,Diesel,72,18,21,155,103.68,50,31,101
U930,Aug,2024,142,14908,Petrol,55,26,110,235,104.99,48,25,140
U973,Jul,2025,87,8961,Petrol,39,23,124,59,103.01,46,29,88
U645,Jan,2024,127,12778,Petrol,62,23,56,4,100.62,80,21,124
U593,May,2023,84,8669,Diesel,61,17,88,180,103.21,39,29,84
U809,Jul,2023,84,8799,Hybrid,77,19,130,144,104.75,65,31,91
U508,Apr,2024,53,5421,Petrol,10,17,127,264,102.3,77,25,52
U579,Jan,2024,69,7367,Petrol,17,24,44,222,106.78,59,26,65
U527,Sep,2025,107,10829,Petrol,63,16,35,236,101.21,40,27,112
U674,May,2023,42,4323,Diesel,34,15,86,12,102.94,35,25,40
U550,Nov,2025,34,3434,Diesel,6,26,117,267,101.0,65,25,36
U1000,Feb,2024,86,8878,Hybrid,62,24,71,265,103.24,38,23,78
U699,Aug,2024,66,6621,Petrol,40,16,67,15,100.32,26,25,63
U887,Nov,2025,0,0,Electric,76,22,102,91,102.18,25,18,0
U849,Feb,2024,125,12901,Petrol,49,25,28,247,103.21,41,16,114
U948,Mar,2023,29,3011,Diesel,13,22,104,18,103.83,37,18,29
U928,Oct,2025,126,13148,Petrol,69,17,72,102,104.35,47,28,123
U681,Jan,2023,68,6949,Hybrid,54,21,118,94,102.2,52,19,73
U524,Nov,2023,85,8855,Diesel,36,21,84,282,104.18,69,31,85
U816,Feb,2023,67,6972,Diesel,47,16,88,212,104.07,84,26,64
U878,Jul,2025,107,10970,Diesel,58,23,88,36,102.53,56,20,111
U887,Oct,2024,104,11090,Petrol,51,17,75,60,106.64,43,26,106
U904,Feb,2023,58,6053,Petrol,18,16,138,290,104.37,48,29,61
U546,Jun,2023,76,7802,Hybrid,52,26,115,243,102.66,71,24,78
U515,Mar,2023,117,12586,Petrol,59,17,138,5,107.58,17,16,109
U653,Apr,2024,78,8327,Petrol,33,16,52,164,106.76,20,26,80
U722,Nov,2024,130,14021,Petrol,51,22,141,12,107.86,62,26,127
U706,Aug,2025,91,9604,Diesel,67,19,63,24,105.54,78,21,90
U955,Mar,2024,64,6593,Petrol,23,17,137,223,103.03,27,15,69
U773,Oct,2025,34,3476,Petrol,13,19,30,122,102.25,50,17,33
U882,Jun,2025,120,12637,Petrol,41,25,35,128,105.31,84,19,122
U736,Jan,2025,133,14344,Petrol,56,25,9,121,107.85,47,29,129
U840,Jul,2025,65,6825,Hybrid,61,22,25,34,105.01,71,24,59
U728,Aug,2025,0,0,Electric,32,21,19,82,107.05,69,15,0
U509,Nov,2023,67,6876,Diesel,40,20,124,181,102.63,27,21,68
U666,Aug,2024,108,11152,Petrol,68,15,43,75,103.26,65,16,106
U932,Mar,2023,35,3753,Hybrid,22,24,61,103,107.25,67,24,34
U944,Oct,2025,53,5620,Diesel,39,15,78,231,106.05,50,29,56
U819,Jan,2024,112,12079,Petrol,72,15,8,42,107.85,19,24,101
U714,Sep,2023,57,6053,Hybrid,43,24,70,92,106.2,39,24,54
U617,Jun,2023,31,3211,Diesel,12,22,89,143,103.59,51,26,32
U886,Nov,2025,43,4482,Diesel,19,22,23,253,104.25,33,22,46
U844,Sep,2023,27,2894,Diesel,11,21,139,77,107.2,49,28,26
U572,Jul,2023,74,7726,Petrol,21,20,59,262,104.41,48,16,79
U895,Jan,2023,130,13265,Petrol,68,18,83,69,102.04,68,31,122
U564,Dec,2023,38,3932,Diesel,16,15,119,148,103.48,60,20,35
U705,Dec,2023,156,16244,Petrol,60,23,77,291,104.13,20,22,166
U709,Jan,2025,94,9472,Petrol,50,15,15,213,100.77,15,15,101
U572,Jun,2025,68,7204,Diesel,51,18,28,146,105.95,85,17,64
U777,May,2023,37,3732,Diesel,20,17,118,24,100.87,48,29,33
U774,Sep,2025,175,18067,Petrol,73,21,34,108,103.24,70,31,160
U978,Feb,2025,22,2341,Diesel,6,19,42,180,106.44,40,21,20
U820,Aug,2024,84,8714,Diesel,58,19,95,250,103.74,56,28,88
U838,Nov,2023,52,5550,Diesel,31,18,118,202,106.74,52,17,52
U866,May,2025,59,6061,Petrol,35,15,52,169,102.74,40,19,58
U995,Feb,2025,97,10443,Petrol,45,19,19,174,107.66,73,29,98
U595,Oct,2023,105,10676,Petrol,40,18,114,169,101.68,38,20,113
U666,Nov,2024,118,11836,Petrol,51,24,7,1,100.31,35,17,108
U532,Nov,2023,111,11874,Petrol,47,22,121,133,106.98,74,17,115
U511,Dec,2024,129,13676,Petrol,69,16,41,126,106.02,34,22,140
U801,Jun,2023,126,12834,Petrol,54,22,76,45,101.86,20,29,118
U717,Oct,2023,17,1833,Hybrid,5,15,69,193,107.88,81,28,18
U789,Aug,2023,154,16019,Petrol,76,18,110,208,104.02,24,30,160
U602,Apr,2023,98,10545,Diesel,61,17,15,295,107.61,26,17,88
U925,Feb,2024,38,3953,Diesel,20,19,68,57,104.04,36,29,35
U892,Dec,2024,68,7056,Petrol,32,19,52,77,103.77,76,22,69
U767,Nov,2025,33,3418,Hybrid,26,19,5,201,103.59,75,16,33
U714,May,2023,104,10678,Diesel,45,26,122,288,102.68,31,31,104
U679,Dec,2024,42,4379,Petrol,23,18,32,61,104.27,24,26,39
U588,Feb,2024,110,11398,Diesel,54,22,14,267,103.62,26,25,113
U541,Feb,2024,101,10129,Petrol,63,17,13,125,100.29,54,27,96
U901,Jun,2023,156,15924,Diesel,73,26,62,48,102.08,37,28,152
U576,Nov,2025,71,7220,Petrol,38,18,4,87,101.7,54,26,69
U877,Oct,2024,66,7058,Diesel,43,15,120,260,106.94,88,29,68
U546,Sep,2023,152,15928,Petrol,78,21,89,178,104.79,88,22,139
U660,Apr,2024,22,2334,Diesel,11,15,106,68,106.11,64,16,20
U963,Jun,2024,98,10549,Petrol,56,16,15,59,107.65,24,22,92
U580,Jul,2025,129,13564,Diesel,64,25,98,248,105.15,18,19,118
U810,Nov,2024,96,10354,Diesel,56,21,52,168,107.86,15,16,90
U586,Jun,2024,69,7071,Petrol,28,15,76,268,102.49,57,24,70
U592,Aug,2023,69,7002,Diesel,30,25,92,111,101.49,19,24,72
U648,Apr,2023,39,4025,Petrol,14,17,97,99,103.23,48,18,40
U661,Dec,2025,37,3839,Hybrid,21,20,97,214,103.77,80,18,36
U702,Jan,2023,31,3321,Petrol,6,20,142,112,107.16,38,22,28
U924,Jul,2023,50,5224,Diesel,31,20,58,96,104.48,28,20,54
U916,Mar,2025,166,16988,Diesel,77,25,136,117,102.34,55,29,154
U742,Jun,2024,102,10805,Petrol,75,16,25,35,105.94,56,22,105
U853,Feb,2025,98,10196,Petrol,52,16,2,289,104.05,27,21,106
U502,Sep,2023,171,17322,Petrol,78,20,99,123,101.3,43,31,177
U725,Jan,2025,30,3138,Diesel,13,24,46,39,104.61,79,16,28
U789,Jun,2024,57,6115,Petrol,27,19,4,140,107.29,60,26,54
U733,Jun,2025,115,12275,Diesel,75,21,61,25,106.74,48,19,104
U961,May,2023,109,11411,Diesel,77,21,83,141,104.69,77,26,111
U914,May,2023,82,8447,Petrol,31,19,132,56,103.02,18,31,83
U917,Jan,2025,149,15004,Diesel,75,22,137,149,100.7,42,19,155
U577,Oct,2024,113,11724,Petrol,47,24,79,204,103.76,15,16,101
U616,Dec,2025,28,2968,Petrol,11,20,62,75,106.02,50,18,29
U654,May,2024,122,12551,Diesel,67,19,24,284,102.88,27,20,127
U906,Feb,2024,95,9678,Petrol,48,18,43,209,101.88,19,23,88
U603,Jul,2025,116,12464,Petrol,43,21,13,257,107.45,28,24,112
U694,Mar,2024,48,5115,Hybrid,44,18,85,258,106.57,46,25,49
U666,Apr,2023,33,3468,Petrol,11,19,18,183,105.11,64,16,32
U859,Mar,2025,0,0,Electric,74,19,101,10,101.09,41,23,0
U590,Mar,2024,0,0,Electric,29,15,19,159,101.16,49,31,0
U674,Apr,2023,135,13612,Petrol,63,15,78,259,100.83,17,23,142
U622,May,2025,54,5666,Petrol,17,17,138,87,104.93,18,22,50
U998,Jan,2023,149,15037,Diesel,66,25,97,183,100.92,21,19,139
U643,Apr,2023,28,2988,Petrol,12,17,120,15,106.74,17,19,29
U982,Dec,2023,100,10794,Petrol,49,16,16,243,107.94,73,20,102
U606,Dec,2024,47,4837,Diesel,22,26,49,85,102.93,88,30,47
U875,Nov,2025,103,10673,Petrol,64,16,9,198,103.63,15,15,102
U928,Aug,2025,65,6869,Hybrid,64,20,148,9,105.69,42,23,65
U805,Oct,2024,28,3010,Petrol,6,15,57,163,107.5,73,21,28
U860,Jul,2025,161,17251,Petrol,70,20,94,23,107.15,67,25,176
U959,Sep,2023,45,4520,Petrol,18,19,106,63,100.46,24,29,42
U817,May,2025,0,0,Electric,52,20,138,237,101.35,85,19,0
U951,Oct,2024,87,9225,Diesel,60,19,32,237,106.04,17,20,79
U623,Apr,2023,28,2954,Diesel,16,21,45,21,105.51,21,28,28
U890,Aug,2024,102,10309,Petrol,59,15,128,179,101.07,23,28,103
U509,Sep,2023,64,6657,Petrol,32,17,148,46,104.02,83,25,59
U762,Jul,2023,43,4568,Petrol,8,20,61,278,106.25,27,18,41
U573,Jul,2025,88,8954,Petrol,40,15,86,223,101.75,54,24,82
U859,May,2023,117,12515,Diesel,54,25,72,217,106.97,76,16,113
U723,Apr,2024,24,2410,Diesel,7,25,0,236,100.42,76,18,26
U916,Oct,2025,34,3612,Petrol,5,21,20,203,106.26,24,24,35
U541,Jan,2024,20,2098,Hybrid,21,18,21,18,104.93,25,15,18
U870,Oct,2023,128,13122,Petrol,75,17,3,179,102.52,76,28,121
U704,Oct,2024,0,0,Electric,66,24,64,161,105.77,70,26,0
U764,Jul,2024,146,15513,Petrol,52,23,62,284,106.26,63,26,152
U828,Jan,2023,103,11069,Petrol,66,15,142,60,107.47,30,19,102
U678,Jan,2025,154,15852,Petrol,73,22,35,84,102.94,87,18,169
U848,May,2024,42,4430,Petrol,23,15,28,34,105.49,88,27,43
U818,Sep,2023,51,5345,Diesel,38,19,68,4,104.82,23,26,51
U584,Jun,2025,121,12608,Petrol,53,24,110,75,104.2,47,30,128
U818,Mar,2025,120,12854,Petrol,51,22,143,252,107.12,49,20,124
U611,Mar,2025,91,9102,Diesel,54,20,99,6,100.03,89,21,86
U751,Jul,2024,53,5419,Diesel,30,21,40,168,102.26,53,23,53
U883,Jun,2024,121,12621,Diesel,60,25,147,129,104.31,39,24,122
U507,Sep,2024,61,6187,Petrol,18,22,47,137,101.43,70,19,60
U959,Jun,2025,64,6864,Diesel,29,20,129,299,107.26,62,18,59
U584,May,2024,32,3365,Diesel,8,25,143,90,105.18,24,25,30
U708,Oct,2023,93,9655,Petrol,36,20,110,162,103.82,55,21,88
U888,Jul,2024,199,21197,Petrol,69,25,61,252,106.52,73,27,179
U890,Jan,2024,152,15748,Petrol,65,20,106,200,103.61,42,27,164
U814,Dec,2025,52,5432,Petrol,24,19,105,19,104.47,55,23,53
U522,Jul,2024,196,19603,Petrol,78,22,131,228,100.02,80,27,203
U910,Mar,2023,44,4528,Petrol,14,16,112,162,102.93,65,27,44
U883,Sep,2025,74,7482,Diesel,38,21,67,164,101.11,76,19,76
U503,Jun,2023,95,10024,Diesel,65,18,88,231,105.52,44,26,104
U627,Sep,2025,0,0,Electric,31,15,77,237,103.83,54,15,0
U797,May,2025,74,7578,Diesel,44,19,74,119,102.41,54,31,77
U688,Jul,2024,118,12241,Petrol,69,17,24,106,103.74,83,24,114
U862,Apr,2023,40,4067,Hybrid,37,18,6,249,101.68,76,23,42
U514,Jul,2025,85,9129,Hybrid,72,21,112,283,107.4,29,22,91
U959,Jan,2024,156,15667,Petrol,75,19,35,197,100.43,17,29,168
