user_id,month,year,total_liters,bill_amount,bathroom_liters,kitchen_liters,garden_liters,washing_machine_liters,holiday_days
U210,Jan,2023,15118,624.48,7489,1887,3077,2665,5
U395,Sep,2025,12760,528.24,3998,2139,3634,2989,4
U318,Dec,2023,19758,823.9,9476,3308,3338,3636,0
U470,Dec,2024,23885,986.29,8660,5535,4229,5461,4
U280,Feb,2023,21228,887.74,8862,3090,5392,3884,4
U658,Aug,2025,12906,530.05,5625,2813,2435,2033,4
U293,Sep,2025,17499,731.3,5742,4532,4039,3186,5
U466,Apr,2024,12364,514.37,4806,1814,2530,3214,0
U532,Aug,2025,19769,821.86,7217,3172,3877,5503,0
U550,Sep,2023,15413,639.0,4798,3610,4092,2913,6
U561,Oct,2023,20027,826.66,9345,4169,3414,3099,4
U457,Oct,2023,19939,826.75,6161,4711,3782,5285,6
U333,May,2025,21261,881.27,9156,3498,4571,4036,6
U476,Jul,2023,24561,1021.34,8911,3658,5486,6506,2
U464,Oct,2023,22447,926.65,7596,4339,6096,4416,5
U371,Apr,2023,23878,980.85,10349,4347,4694,4488,5
U660,Jan,2024,24411,1004.39,10128,3801,5235,5247,3
U201,Mar,2025,15081,628.87,5475,2901,3007,3698,7
U513,May,2025,17448,715.76,7024,2356,4375,3693,6
U264,Mar,2025,15258,638.65,5328,2884,3856,3190,5
U574,Dec,2024,14107,588.18,6668,1622,3138,2679,4
U668,Nov,2025,19928,832.35,7229,2664,4906,5129,7
U484,Jul,2024,14933,624.74,5212,3610,2596,3515,1
U321,Dec,2024,14829,609.81,6678,1964,2684,3503,4
U307,Sep,2025,20633,862.92,6262,4527,5793,4051,0
U621,Dec,2023,17006,705.83,6013,2526,3592,4875,5
U375,Jun,2023,13559,567.93,5085,2139,3681,2654,7
U685,Oct,2025,13741,575.56,6546,1958,2708,2529,5
U404,Jan,2025,17830,731.46,8738,2079,3135,3878,3
U365,Jul,2024,19523,807.92,8654,2273,5018,3578,6
U505,Mar,2025,12625,524.27,5031,2851,2808,1935,1
U697,May,2024,24055,1002.57,10298,2783,5861,5113,5
U320,Oct,2025,13690,565.21,5240,1793,3023,3634,3
U244,Apr,2023,22973,947.69,8264,5310,4659,4740,3
U512,Oct,2023,20282,839.29,9940,2651,3974,3717,1
U356,May,2025,18310,759.88,5915,4270,3554,4571,4
U567,May,2024,15006,629.52,5541,2169,3259,4037,4
U407,Jun,2023,16302,680.81,7821,2098,2827,3556,4
U590,Oct,2024,13088,542.23,5819,2286,2532,2451,2
U308,Dec,2025,18007,739.27,5506,4971,4489,3041,6
U451,Oct,2025,16611,683.85,5060,2479,5131,3941,7
U645,Nov,2023,21372,886.0,8619,3572,4148,5033,6
U604,Jun,2025,19928,833.27,7908,2507,4275,5238,4
U570,Aug,2023,22093,914.22,8585,3239,4165,6104,1
U534,Aug,2024,16490,684.97,5944,4023,3666,2857,2
U330,Nov,2023,20378,853.67,10134,2246,4603,3395,6
U657,Sep,2023,13597,569.9,4818,3260,3159,2360,4
U493,Aug,2024,23600,972.69,9392,3346,6116,4746,2
U220,Nov,2023,15747,646.31,5999,3629,3025,3094,7
U482,Feb,2023,14670,605.95,4900,3005,2740,4025,1
U485,Dec,2025,20431,851.89,6957,5061,4057,4356,4
U201,Oct,2024,14580,611.65,7051,1734,2872,2923,7
U319,Dec,2023,24428,1003.43,11521,4548,3890,4469,0
U235,Nov,2024,19432,797.27,6603,4312,4985,3532,7
U398,Jan,2024,20330,851.5,9659,3292,3225,4154,5
U685,Oct,2023,14506,605.6,4958,3457,2867,3224,1
U445,Feb,2025,24357,1022.81,10359,4614,5310,4074,7
U259,Feb,2024,24672,1021.34,7802,6333,4994,5543,7
U525,Dec,2023,16725,692.68,7962,2420,3050,3293,3
U361,Mar,2024,22437,923.78,6962,4920,6197,4358,3
U697,Oct,2025,16300,670.19,6699,3591,3286,2724,7
U379,Jul,2025,21941,912.28,10003,2900,4717,4321,7
U406,Feb,2025,20759,858.68,6712,4174,5441,4432,1
U212,Jan,2023,19002,780.61,7237,4613,3944,3208,3
U690,Jun,2023,21073,882.68,6498,4295,4991,5289,6
U476,Sep,2025,18131,746.97,7915,2559,3874,3783,1
U381,Mar,2023,20831,869.66,7530,3594,4529,5178,0
U442,Jun,2025,24153,997.09,9948,5355,3618,5232,1
U416,Mar,2023,24612,1029.1,11974,4941,3602,4095,4
U451,Jan,2025,16537,679.97,5972,4120,3117,3328,4
U499,Dec,2024,14335,598.57,4439,3362,2813,3721,2
U326,May,2025,16321,670.76,7101,2783,3049,3388,3
U682,Oct,2025,14985,621.08,6853,1923,3520,2689,7
U417,Nov,2023,12559,524.14,6173,1434,2660,2292,5
U506,Apr,2023,12713,523.44,4215,1801,3036,3661,3
U485,Jul,2023,16593,685.05,6279,2099,3716,4499,6
U385,Jun,2023,15988,669.33,7495,3190,2135,3168,1
U239,Oct,2023,18203,762.43,8398,3547,2971,3287,5
U423,Jul,2023,12256,503.05,5208,2210,2033,2805,5
U384,May,2024,20768,854.98,7349,5364,4746,3309,7
U695,Apr,2025,12037,494.93,4294,3024,2297,2422,7
U627,Jul,2025,22264,916.82,7231,4976,4185,5872,3
U378,Jul,2025,24697,1036.54,11962,3730,4886,4119,5
U607,Jun,2024,20652,858.12,6909,3166,6019,4558,5
U628,Aug,2025,21632,897.04,8968,3838,4677,4149,4
U494,Apr,2024,24670,1035.76,10284,3331,4882,6173,0
U540,Oct,2024,13832,574.82,5172,2422,3638,2600,7
U351,May,2024,24856,1035.53,9209,6079,4592,4976,1
U584,Apr,2025,19600,810.12,8500,2979,4653,3468,3
U326,Dec,2024,17167,710.41,6483,2463,4217,4004,7
U501,Jan,2025,23591,981.25,8280,4845,4258,6208,4
U508,Dec,2025,12432,510.58,4722,2470,2940,2300,6
U536,Aug,2023,16151,666.32,7454,2076,3928,2693,7
U634,Jan,2023,18411,758.47,9082,2232,3652,3445,6
U434,May,2024,13751,564.01,5874,3134,2298,2445,2
U580,Jun,2024,22239,923.74,10150,3006,4910,4173,5
U575,Jun,2025,16997,706.41,6910,3708,3137,3242,5
U208,May,2024,17720,733.32,7530,2996,2945,4249,3
U698,Mar,2024,19616,809.53,9761,2828,3779,3248,0
U541,May,2025,23032,959.33,8929,3652,5624,4827,0
U329,Dec,2024,12256,504.15,3839,2986,2735,2696,3
U464,Aug,2024,12671,526.08,6226,2424,1999,2022,3
U357,Feb,2025,12489,521.64,5727,1705,3033,2024,4
U552,Jun,2025,18889,777.55,7171,2566,4364,4788,6
U558,Sep,2023,23906,998.15,11868,2737,3726,5575,3
U205,Aug,2025,14096,588.66,5202,3189,3090,2615,6
U695,Nov,2023,13682,561.78,5122,2458,2892,3210,7
U286,Aug,2024,24603,1009.19,10381,3219,6592,4411,7
U375,Aug,2025,14460,606.94,5131,2500,3273,3556,2
U490,Jul,2025,16529,680.89,7268,2804,3297,3160,6
U393,Aug,2025,17121,716.04,5659,4245,3565,3652,4
U511,Jun,2024,24104,1001.81,7751,5369,5396,5588,7
U319,Feb,2023,13975,576.67,5687,1949,3580,2759,5
U418,Feb,2024,15216,625.83,6255,2076,3071,3814,5
U627,Aug,2024,21581,895.54,6934,4137,5139,5371,7
U658,Nov,2025,16515,683.84,8139,1801,3590,2985,7
U614,Jan,2023,17692,737.74,7336,3636,2773,3947,7
U314,Jun,2024,24048,1007.71,7940,4514,6927,4667,6
U666,Jun,2025,21776,910.35,7889,3730,4620,5537,5
U345,Nov,2024,16939,699.15,7792,2760,3346,3041,5
U226,Apr,2024,17563,735.52,7106,3574,3411,3472,1
U336,Dec,2025,14963,625.95,5051,3111,3685,3116,7
U503,Nov,2025,16529,693.05,5298,4048,3849,3334,2
U432,Nov,2023,18786,778.84,7254,3757,4642,3133,7
U569,Oct,2024,18200,760.19,6688,4116,3359,4037,4
U276,Mar,2025,12976,539.69,5595,2504,2233,2644,4
U675,Nov,2025,19345,799.15,9383,2377,3559,4026,5
U528,Mar,2023,23556,989.22,8233,3225,5135,6963,7
U545,Jan,2023,12045,494.31,5673,2425,1657,2290,0
U502,Mar,2025,13193,543.05,6386,2648,2033,2126,4
U652,Apr,2023,23534,985.9,11305,4223,3708,4298,7
U489,Nov,2025,16512,677.99,8097,2901,3297,2217,2
U201,Nov,2024,16943,709.69,7936,2288,2895,3824,3
U347,May,2023,18282,762.64,7654,3278,3210,4140,7
U487,Mar,2024,12246,502.54,4677,3015,2714,1840,2
U664,Jun,2024,15219,630.51,6062,3399,2830,2928,5
U342,Nov,2024,24517,1023.69,11633,3361,3987,5536,5
U253,Dec,2025,20983,872.54,7559,3493,5599,4332,1
U504,May,2024,12636,529.9,4193,2505,3144,2794,6
U269,Mar,2024,15775,660.46,5176,2977,4069,3553,4
U561,Jun,2024,14421,596.06,6711,2114,2960,2636,6
U290,Jun,2025,21280,874.28,9624,3792,4653,3211,7
U646,Aug,2024,16183,678.78,6465,1965,4220,3533,6
U420,Feb,2024,23351,969.47,8289,5311,5276,4475,4
U650,Jan,2023,12712,522.14,5536,2497,1998,2681,4
U698,Apr,2025,17845,746.22,5490,4522,4149,3684,7
U392,Jul,2024,17323,725.29,7165,3741,3277,3140,5
U654,Nov,2023,18032,750.84,6846,3504,4025,3657,4
U263,Oct,2025,24888,1031.55,12333,4469,4657,3429,0
U273,Mar,2025,15644,651.76,6281,2794,2641,3928,0
U361,Mar,2025,19773,824.67,8115,4550,3091,4017,3
U369,May,2025,24082,1008.87,10655,3197,5032,5198,4
U289,May,2025,22778,955.67,9040,5263,4278,4197,1
U376,Oct,2025,24501,1017.14,8450,4040,5647,6364,3
U469,Mar,2024,14108,589.69,5748,1843,3485,3032,5
U273,Sep,2024,24985,1048.48,12214,3675,5367,3729,4
U445,Apr,2024,15614,642.54,5964,3116,3393,3141,0
U277,Mar,2024,21434,879.19,9343,2976,3676,5439,1
U359,Nov,2023,22251,931.63,11027,3492,4358,3374,7
U689,Feb,2024,18957,780.94,8833,3660,3197,3267,3
U659,Oct,2025,23678,971.8,10224,3382,6027,4045,1
U524,Nov,2024,17279,711.21,7727,3019,3761,2772,4
U298,Sep,2024,16332,675.89,7958,2243,2959,3172,2
U581,Apr,2025,24002,989.34,11807,3731,4575,3889,1
U302,Mar,2024,15900,656.75,7851,2683,2248,3118,1
U694,Jul,2024,22797,956.91,9691,3539,4964,4603,5
U332,Aug,2024,24934,1039.86,9398,6197,5215,4124,0
U302,Nov,2023,19939,831.7,6512,4199,4530,4698,7
U219,Feb,2024,23226,954.47,8758,5279,4053,5136,4
U654,Jul,2025,18963,791.37,9265,3346,3787,2565,1
U682,Dec,2025,16568,691.54,7918,3205,2717,2728,4
U282,May,2024,19838,826.45,8029,2772,4025,5012,0
U597,Nov,2024,24399,1005.93,9940,3535,6329,4595,5
U689,May,2024,24243,1004.22,8770,4602,4560,6311,4
U479,Mar,2025,23555,985.69,9207,5315,4942,4091,6
U539,May,2025,24213,1008.96,10723,3231,5806,4453,0
U565,Dec,2023,13845,577.79,5267,3381,2506,2691,0
U531,Feb,2023,12382,514.93,4180,1849,3590,2763,7
U329,Apr,2023,16112,667.84,6576,2241,3386,3909,3
U544,Jun,2025,24780,1034.79,8550,3788,6246,6196,5
U510,Jan,2023,19069,783.12,9436,3055,3803,2775,5
U655,Oct,2024,15810,658.85,5977,3771,2531,3531,7
U289,Apr,2024,22088,927.63,10644,2872,3990,4582,6
U413,Jun,2025,13509,564.41,4662,2747,2994,3106,4
U343,Sep,2023,19573,808.18,6612,3047,5207,4707,2
U265,Nov,2024,24404,1007.34,10332,4590,5434,4048,6
U276,Nov,2025,13578,565.76,6189,1659,2628,3102,3
U399,Feb,2023,12879,539.58,5323,2253,2319,2984,5
U343,Nov,2024,14162,588.83,4899,3066,3563,2634,0
U605,Jul,2023,21764,903.8,6694,4759,5167,5144,5
U603,Jun,2025,21840,898.94,9252,2870,4889,4829,6
U516,Feb,2023,19714,822.38,6430,3085,5406,4793,2
U293,Aug,2025,24931,1039.68,9190,5261,4634,5846,1
U673,Jul,2023,13359,560.64,5813,2730,2794,2022,1
U617,Nov,2024,16431,678.6,5251,4266,3865,3049,7
U505,May,2025,20148,841.31,6557,4929,5195,3467,5
U424,Dec,2025,23161,959.65,7233,6288,5065,4575,5
U697,May,2025,15960,663.27,7967,2251,3111,2631,3
U491,Jul,2023,15811,661.16,5967,2620,3082,4142,5
U628,Sep,2023,16242,669.53,7814,1733,3019,3676,2
U302,Nov,2024,16217,670.46,5817,3015,4307,3078,5
U674,Sep,2025,12080,504.62,5443,2192,2009,2436,4
U467,Sep,2025,14732,612.42,5065,3509,2863,3295,6
U555,Jun,2023,19833,814.99,7926,3018,4833,4056,7
U656,Oct,2023,14709,609.4,6838,2382,3277,2212,2
U310,Jun,2024,14422,599.76,6681,2573,2982,2186,3
U662,Mar,2024,15641,655.51,7176,2626,3212,2627,4
U530,Jan,2023,24791,1021.1,11521,3381,4319,5570,4
U650,Jul,2025,12667,529.56,4335,2993,2707,2632,6
U630,Apr,2024,14496,596.23,5746,2053,2789,3908,1
U465,Jan,2023,15499,639.21,6152,3561,2559,3227,2
U203,Aug,2023,23690,977.05,11326,4828,4089,3447,6
U285,Dec,2025,21636,906.06,7775,3785,4343,5733,4
U482,Jun,2023,21537,887.3,10473,3045,4625,3394,3
U528,Jun,2023,20080,839.08,7834,4269,4729,3248,6
U504,Feb,2024,18823,780.44,8168,3103,3613,3939,1
U650,Jan,2023,13189,553.93,4665,1753,3600,3171,4
U654,Feb,2023,18604,778.37,7107,4414,3784,3299,6
U612,Apr,2024,20650,861.92,9126,3297,3806,4421,2
U317,Feb,2025,21404,896.2,8616,3078,4176,5534,1
U421,Jan,2025,24751,1030.48,12032,3957,4693,4069,2
U354,Jul,2024,21103,883.03,9442,2842,4719,4100,2
U353,Nov,2024,13025,537.43,5377,1844,2863,2941,2
U212,Nov,2025,19785,813.12,9444,3196,3354,3791,6
U333,Dec,2025,22603,940.64,9789,3564,5175,4075,1
U682,Aug,2025,12071,500.16,5184,2166,1971,2750,6
U504,Jun,2025,17546,726.87,6128,4559,3218,3641,6
U493,Apr,2025,14685,609.82,5565,3390,2722,3008,6
U663,Jun,2024,21385,884.51,9337,2428,4033,5587,4
U500,Mar,2023,19372,806.38,9266,2123,3342,4641,5
U428,Dec,2025,13848,568.19,5028,2840,3426,2554,0
U471,Aug,2025,22576,947.51,7745,4823,5715,4293,4
U243,Oct,2023,14022,587.87,5871,3061,2279,2811,1
U632,Feb,2023,18338,769.01,5747,4102,3469,5020,0
U543,May,2023,15741,651.13,6971,2153,3089,3528,0
U526,Jan,2023,24940,1035.81,10989,4097,5102,4752,0
U502,Jun,2023,13298,557.91,4933,3026,2474,2865,5
U698,Feb,2023,16102,674.71,7705,3229,2865,2303,6
U564,Apr,2024,12904,539.26,5167,1914,2332,3491,7
U579,Jun,2023,15026,622.19,6448,2641,3051,2886,3
U627,Oct,2023,22220,923.56,7597,3389,4648,6586,1
U693,Nov,2024,18709,781.9,7174,3453,4153,3929,7
U221,Aug,2023,16711,689.71,7895,1922,2857,4037,5
U607,Dec,2025,20021,833.4,6858,5111,4291,3761,5
U307,Aug,2025,17969,751.61,6794,3661,3366,4148,3
U536,Nov,2023,14620,609.76,5316,3450,2399,3455,0
U503,Jun,2024,14646,607.51,4836,3920,2774,3116,6
U317,Apr,2025,16865,701.32,6036,2561,3841,4427,3
U324,Aug,2024,19345,812.27,6704,4283,4843,3515,7
U599,Aug,2025,14289,594.45,6926,2778,2317,2268,7
U481,Oct,2023,19370,809.39,8681,3369,3094,4226,3
U492,Jan,2024,15872,662.28,5765,3314,3749,3044,5
U403,Apr,2024,21677,903.96,9812,3340,3771,4754,1
U251,Apr,2024,23343,973.79,7106,5438,5021,5778,2
U471,Jul,2025,19690,816.24,7980,3268,4689,3753,6
U524,Nov,2025,13440,557.41,4704,2579,3346,2811,7
U477,Jul,2025,12765,529.34,4121,1906,3467,3271,7
U341,Nov,2023,24671,1012.33,11761,2602,5927,4381,3
U670,Aug,2025,22630,933.29,7691,3152,4920,6867,6
U475,Nov,2023,16092,662.26,7474,2055,2968,3595,3
U490,May,2024,24975,1046.11,9556,4491,5760,5168,0
U534,Jul,2024,21341,880.85,6463,3038,6395,5445,6
U581,Aug,2023,23757,977.33,10607,3040,4672,5438,0
U652,Sep,2025,24334,1000.61,10202,5035,4687,4410,7
U696,Mar,2023,22164,924.24,8174,4930,5021,4039,5
U573,Mar,2024,14666,601.4,5225,3379,3116,2946,0
U252,Apr,2024,20655,856.59,6500,5439,3711,5005,6
U694,May,2023,17968,738.82,8773,2057,4185,2953,4
U227,Oct,2025,24410,1021.55,9734,3414,5928,5334,6
U357,Jan,2025,19641,824.11,6228,3577,4009,5827,3
U439,Jul,2023,14181,595.02,6718,2858,2750,1855,0
U356,Sep,2023,21834,904.84,7767,4995,3828,5244,1
U491,Aug,2025,15888,661.65,5413,2774,4044,3657,4
U336,May,2024,12840,534.14,4573,1798,3637,2832,5
U344,Apr,2023,22846,944.68,9433,4336,5420,3657,2
U306,Dec,2025,17899,741.81,5634,3082,5381,3802,3
U620,Jul,2025,16118,661.87,6388,2979,3819,2932,3
U358,May,2024,12565,525.16,6020,2541,2383,1621,1
U346,Jul,2024,18005,742.54,6079,3751,4356,3819,2
U202,Dec,2024,21156,877.14,7748,5158,4876,3374,7
U633,Jan,2024,22474,932.24,8522,3887,4646,5419,2
U277,Jan,2024,21187,880.55,8840,4033,3627,4687,5
U332,Oct,2023,19226,803.99,9302,3758,2606,3560,5
U290,Mar,2025,21379,891.33,8100,4217,4442,4620,4
U545,Nov,2023,17890,745.35,5614,3964,3414,4898,7
U550,Feb,2023,16311,677.34,6028,3529,4045,2709,3
U659,Feb,2023,23446,963.54,7925,5842,5548,4131,0
U463,Jul,2023,19736,817.11,8493,2446,4763,4034,5
U551,Dec,2023,20848,874.73,6376,3869,4689,5914,1
U308,Oct,2024,14982,629.18,5369,2687,2930,3996,1
U274,Feb,2024,21305,889.07,8714,4809,3708,4074,1
U239,Nov,2025,18083,745.52,6427,4559,3715,3382,6
U597,Apr,2023,24598,1011.02,10090,3250,5256,6002,7
U359,Feb,2025,12556,520.0,4054,1902,3722,2878,7
U271,Jun,2024,15019,628.64,7337,2972,2395,2315,5
U647,Aug,2024,22496,938.58,8057,3741,5333,5365,5
U512,Oct,2024,14580,610.67,7065,1866,3271,2378,1
