user_id,month,year,total_kwh,bill_amount,billing_days,ac_kwh,geyser_kwh,washing_machine_kwh,microwave_kwh,kitchen_kwh,lighting_kwh,occupancy_hours,holiday_days
U158,Nov,2023,371,3417.27,28,110,71,18,16,34,122,15,4
U480,May,2024,663,6021.1,28,288,93,33,15,35,199,22,7
U522,Sep,2023,469,4243.64,29,153,90,11,16,41,158,23,7
U115,Dec,2023,420,3865.85,31,133,39,28,14,44,162,16,2
U262,Apr,2024,351,3170.11,28,129,74,15,11,21,101,19,1
U545,Nov,2023,822,7591.12,31,218,154,32,32,83,303,23,8
U263,Sep,2023,382,3442.79,30,107,85,23,16,22,129,11,2
U420,Nov,2024,598,5407.53,28,258,54,22,14,44,206,12,7
U597,Oct,2024,271,2498.62,31,100,48,9,6,21,87,15,1
U381,Mar,2024,617,5698.96,29,250,108,25,20,26,188,8,2
U380,Aug,2023,482,4343.59,31,129,70,33,17,32,201,13,0
U112,Dec,2025,273,2519.61,28,91,35,21,7,23,96,22,5
U374,Jan,2023,554,5171.81,30,245,81,14,16,39,159,11,6
U371,Nov,2025,926,8601.55,31,258,82,52,44,85,405,18,3
U592,Sep,2024,696,6300.52,30,167,150,21,18,74,266,12,0
U308,Sep,2025,527,4867.89,29,172,39,39,17,44,216,22,2
U127,Oct,2024,734,6803.37,31,217,76,41,36,84,280,20,8
U172,Feb,2024,779,7022.6,31,186,157,52,29,74,281,12,4
U160,Apr,2025,646,6035.02,29,272,46,26,15,42,245,8,5
U530,Aug,2024,572,5355.35,29,256,108,27,11,27,143,21,3
U573,Jul,2025,561,5239.84,29,191,117,26,18,41,168,12,0
U245,Jan,2024,292,2724.32,28,114,45,19,6,25,83,13,4
U193,May,2023,520,4834.95,28,215,92,12,18,23,160,23,4
U409,Jul,2023,523,4839.51,31,196,105,22,16,32,152,19,4
U108,Apr,2024,583,5405.26,31,123,75,48,24,36,277,9,5
U179,Jan,2024,774,7215.66,31,185,183,44,34,46,282,20,1
U127,Sep,2025,935,8662.77,30,203,108,32,41,111,440,24,0
U274,May,2023,936,8546.7,29,189,151,87,31,53,425,24,1
U150,Nov,2025,545,4986.96,31,150,94,24,23,50,204,23,5
U600,Feb,2024,302,2826.36,29,90,59,11,11,30,101,15,4
U299,Aug,2024,414,3728.84,28,107,33,27,16,56,175,10,4
U487,Nov,2025,391,3628.3,29,84,52,26,15,28,186,24,5
U449,Feb,2024,871,8171.64,30,289,146,55,26,75,280,13,6
U548,Mar,2023,918,8521.33,30,246,127,48,32,111,354,15,8
U528,Oct,2025,980,9209.61,29,391,173,39,32,39,306,20,6
U281,Jan,2023,393,3645.08,30,79,82,24,17,30,161,15,1
U124,Nov,2023,579,5218.96,30,237,54,25,18,58,187,13,5
U416,Feb,2023,602,5617.14,28,264,46,41,17,30,204,22,8
U478,Jul,2025,863,7865.25,31,327,137,53,23,77,246,17,6
U487,Oct,2024,948,8701.14,30,363,124,44,26,70,321,24,1
U504,Feb,2023,799,7290.74,31,346,64,19,20,40,310,8,2
U146,Jun,2023,210,1912.56,29,52,28,18,7,17,88,14,7
U115,Mar,2023,386,3540.61,29,173,37,10,10,23,133,20,8
U253,Apr,2024,925,8465.14,30,363,71,36,35,59,361,10,3
U322,Nov,2024,214,1980.21,29,81,31,6,8,15,73,22,8
U306,Aug,2025,977,9110.78,28,283,201,33,32,73,355,12,1
U555,Mar,2024,496,4522.94,30,166,80,32,21,33,164,18,4
U373,Oct,2025,610,5542.15,30,221,119,29,22,24,195,10,1
U482,Jun,2025,784,7265.14,30,278,66,64,37,74,265,13,0
U336,Jan,2025,251,2326.3,29,94,32,9,10,18,88,10,4
U440,Jul,2025,839,7853.42,29,185,165,48,35,90,316,12,1
U328,Aug,2025,227,2044.45,30,65,43,17,8,21,73,16,6
U109,Nov,2023,776,7248.78,31,239,147,51,19,47,273,20,7
U266,Aug,2024,216,1989.01,29,57,44,14,8,9,84,13,1
U532,Mar,2023,550,5086.69,29,133,109,21,22,62,203,18,6
U544,Oct,2025,627,5665.92,30,147,59,53,27,73,268,21,3
U419,Jan,2024,849,7787.92,31,247,164,37,33,42,326,13,0
U314,Sep,2023,428,3890.91,30,138,81,21,13,35,140,13,2
U217,Jun,2023,965,8783.13,29,208,263,54,33,41,366,24,0
U486,Nov,2025,409,3763.47,30,178,63,18,10,14,126,18,4
U444,Sep,2023,630,5874.74,30,246,104,34,21,40,185,22,7
U172,Jul,2023,493,4583.67,30,188,69,27,19,21,169,16,0
U495,Jan,2023,942,8700.69,31,229,226,27,42,102,316,24,8
U164,Dec,2023,952,8773.41,30,334,215,38,32,77,256,14,2
U305,Dec,2023,781,7162.49,29,259,153,42,16,61,250,14,4
U309,Jan,2025,303,2844.89,30,135,42,10,11,11,94,8,8
U172,Jun,2025,403,3717.3,31,155,29,17,12,28,162,15,4
U377,May,2023,252,2293.6,28,86,46,7,10,16,87,12,8
U374,Sep,2025,574,5218.83,31,236,93,22,13,36,174,15,7
U578,Feb,2025,253,2338.87,30,60,56,20,8,13,96,24,6
U420,Aug,2024,475,4374.34,28,96,49,25,26,52,227,19,0
U438,Nov,2023,534,4807.64,30,198,88,25,18,33,172,22,3
U466,May,2025,230,2146.37,31,51,31,18,9,29,92,11,8
U595,Feb,2025,334,3100.07,28,76,74,9,14,38,123,19,7
U195,Oct,2023,257,2381.04,28,99,25,18,8,19,88,20,3
U266,Nov,2024,304,2744.36,30,81,60,14,9,27,113,21,0
U132,Nov,2023,465,4252.34,30,166,51,33,17,23,175,12,3
U111,Dec,2024,721,6758.76,31,309,42,19,21,44,286,23,2
U401,Jun,2023,695,6494.8,30,193,129,24,29,75,245,14,5
U317,Oct,2023,452,4119.63,28,114,43,24,13,52,206,22,4
U389,Aug,2023,494,4477.03,29,111,101,23,20,30,209,20,4
U202,Apr,2023,867,7958.74,29,201,220,60,27,66,293,23,1
U525,Feb,2024,357,3263.81,31,76,96,9,11,39,126,19,2
U492,Dec,2024,748,6936.12,30,165,92,56,32,61,342,14,5
U367,Nov,2025,830,7790.86,31,255,173,25,31,44,302,23,1
U314,May,2023,266,2432.62,29,74,36,20,13,29,94,20,3
U279,Dec,2024,953,8600.72,29,358,193,51,32,53,266,10,1
U188,Feb,2024,498,4660.8,30,207,86,20,15,27,143,22,8
U141,Feb,2024,662,5968.05,28,262,47,25,24,42,262,10,2
U501,Jun,2023,924,8668.14,30,307,124,55,30,95,313,14,5
U176,Nov,2025,300,2779.75,29,67,42,12,9,38,132,21,0
U477,Oct,2024,255,2391.05,28,96,47,7,7,15,83,21,2
U146,Sep,2023,531,4821.41,31,154,76,33,24,25,219,13,7
U260,Apr,2024,950,8565.47,29,210,200,80,31,71,358,15,4
U563,Jun,2024,592,5443.61,31,243,87,36,16,26,184,14,7
U180,Jul,2025,942,8647.79,28,268,231,48,25,44,326,22,1
U410,Nov,2024,580,5296.91,31,147,144,30,16,38,205,9,6
U186,Jun,2024,291,2730.47,29,121,35,20,6,12,97,15,8
U192,Aug,2023,990,9235.74,30,421,159,42,29,82,257,18,6
U248,Apr,2023,646,5984.95,31,183,142,29,21,29,242,20,2
U261,Dec,2025,308,2792.06,29,88,71,21,10,18,100,16,6
U302,Jan,2023,516,4795.56,29,177,39,22,21,31,226,16,7
U524,Jul,2023,367,3409.73,28,140,39,11,15,32,130,24,0
U516,Mar,2025,634,5813.8,29,136,89,46,31,37,295,14,2
U342,Jun,2024,641,6006.12,30,223,87,19,27,51,234,16,4
U453,Feb,2025,417,3780.85,30,182,33,17,13,37,135,8,5
U102,Sep,2023,421,3834.02,31,111,69,22,14,49,156,9,2
U325,Jan,2025,872,7870.05,31,372,132,38,31,61,238,11,3
U389,Jun,2024,727,6774.32,31,318,91,47,14,29,228,21,4
U333,Jun,2025,477,4411.63,31,127,93,18,13,25,201,11,2
U561,May,2023,768,7008.75,30,298,54,36,26,74,280,9,3
U514,May,2023,773,7007.65,28,200,182,24,29,44,294,15,4
U517,Jan,2025,665,5995.68,31,255,137,30,12,38,193,21,1
U177,Oct,2024,953,8640.56,28,380,145,52,32,84,260,17,8
U216,Dec,2025,801,7354.23,29,209,189,39,28,74,262,24,7
U254,May,2024,783,7124.42,29,296,64,31,29,82,281,15,5
U506,Feb,2024,229,2084.72,31,92,41,10,6,18,62,21,2
U203,Jul,2025,558,5217.43,29,161,51,35,23,55,233,15,1
U294,Mar,2024,487,4483.35,28,117,74,19,16,55,206,12,6
U266,Apr,2023,285,2648.13,28,63,40,16,9,24,133,23,7
U459,Mar,2025,433,3903.19,29,148,70,20,12,45,138,15,0
U190,Mar,2024,946,8652.18,31,420,92,64,31,48,291,17,5
U274,Apr,2023,512,4706.13,28,207,79,30,15,34,147,15,6
U222,May,2025,564,5118.06,28,174,74,39,20,36,221,16,8
U598,Jan,2023,976,8830.92,30,326,204,61,30,41,314,10,2
U243,Apr,2023,998,9329.43,31,269,188,66,37,81,357,24,1
U582,Dec,2023,468,4387.86,30,112,54,42,16,37,207,22,4
U206,Dec,2024,897,8101.28,29,287,112,27,25,83,363,24,0
U475,Nov,2025,330,3016.07,29,104,70,14,13,23,106,15,5
U528,Aug,2025,988,9270.71,30,326,130,66,37,77,352,9,8
U405,Oct,2024,550,4968.3,31,241,72,25,17,23,172,24,8
U460,Jul,2025,379,3508.58,28,133,64,12,12,26,132,12,6
U559,Sep,2023,679,6375.06,29,238,82,30,28,66,235,16,6
U417,May,2025,362,3399.65,31,83,48,18,16,29,168,16,7
U551,Oct,2024,982,9023.1,31,441,118,32,20,61,310,9,1
U223,Apr,2023,295,2674.2,29,115,27,12,13,22,106,9,5
U490,Aug,2024,973,8835.65,29,407,96,47,27,90,306,10,4
U109,Sep,2023,709,6633.29,31,215,57,59,21,70,287,24,4
U362,Jul,2023,564,5281.68,28,183,67,38,15,30,231,21,2
U173,Jul,2025,552,5102.22,30,182,66,40,22,55,187,21,2
U459,May,2023,999,9297.16,29,248,255,68,36,88,304,21,5
U323,Apr,2024,635,5902.94,30,236,98,27,23,53,198,13,6
U516,Oct,2025,282,2612.65,31,120,48,9,10,16,79,10,0
U141,Jan,2024,424,3956.31,30,102,35,16,18,54,199,8,2
U470,Oct,2023,611,5666.51,28,135,60,59,27,56,274,23,0
U304,Oct,2024,934,8605.5,31,359,174,22,30,73,276,11,2
U364,Jul,2024,317,2883.05,28,85,59,21,15,31,106,8,4
U428,Jan,2023,681,6331.64,31,242,64,32,22,74,247,24,8
U278,Jan,2025,391,3593.05,28,146,49,28,16,25,127,15,2
U448,May,2024,790,7203.15,31,221,133,40,22,85,289,9,8
U418,Sep,2023,789,7354.09,28,318,146,42,24,29,230,23,0
U184,Jun,2025,858,7961.11,31,289,65,39,37,49,379,17,5
U418,Mar,2025,306,2868.73,28,127,44,10,11,20,94,15,8
U211,Mar,2025,581,5267.45,31,227,98,28,11,42,175,19,4
U351,Jul,2024,982,9093.0,28,409,197,56,17,37,266,23,1
U483,Jun,2024,589,5358.54,29,120,141,33,15,47,233,19,4
U107,Sep,2024,443,4147.11,30,115,55,39,18,24,192,18,0
U559,Jun,2025,784,7087.2,31,174,169,56,30,67,288,8,8
U184,May,2024,667,6178.06,28,207,133,42,27,58,200,10,8
U308,Oct,2023,737,6866.21,29,311,120,28,20,54,204,19,5
U488,Jul,2024,409,3739.06,31,129,85,17,9,26,143,16,8
U490,Jan,2024,803,7533.47,31,331,153,22,17,69,211,12,2
U414,Dec,2025,836,7808.48,31,235,74,77,22,85,343,8,3
U122,Jul,2024,272,2480.05,30,77,24,24,13,29,105,17,5
U510,Mar,2023,834,7508.52,28,353,143,42,26,54,216,24,3
U483,Sep,2025,508,4632.28,28,155,57,23,27,61,185,11,0
U103,Jun,2023,895,8155.71,31,355,61,35,31,92,321,22,6
U227,Sep,2025,898,8401.68,31,232,133,79,23,76,355,15,4
U397,May,2025,909,8532.65,31,397,156,20,20,48,268,22,7
U288,Jul,2024,789,7123.23,29,271,68,60,30,72,288,14,8
U462,Apr,2023,385,3537.58,31,150,62,14,15,27,117,22,4
U114,Jul,2025,452,4167.14,30,100,35,29,15,53,220,15,7
U559,Jan,2024,212,1915.88,28,68,18,16,6,15,89,17,0
U566,Jul,2025,498,4557.2,30,211,53,13,18,33,170,11,0
U112,Aug,2025,275,2509.88,31,115,19,12,10,21,98,22,6
U187,May,2025,250,2303.61,29,52,61,19,7,25,86,18,5
U112,Feb,2025,986,9134.77,31,272,225,58,39,84,308,10,4
U497,May,2025,348,3229.93,31,108,69,21,8,16,126,22,4
U125,Jun,2025,930,8420.87,31,226,113,74,49,64,404,10,8
U401,Dec,2024,321,2993.38,31,122,45,8,8,14,124,22,0
U343,Feb,2025,410,3801.28,31,100,45,18,13,23,211,13,7
U222,Jun,2023,479,4481.35,28,137,58,28,17,31,208,8,1
U247,Jun,2024,737,6765.46,30,269,107,31,19,68,243,21,6
U155,Jan,2023,884,8272.08,29,283,170,39,29,85,278,23,5
U338,Jan,2025,355,3317.94,31,136,27,24,14,24,130,8,1
U456,Nov,2023,437,4009.63,29,192,42,10,14,33,146,24,2
U273,Oct,2025,575,5262.66,28,131,147,34,21,49,193,15,3
U492,Mar,2025,281,2633.85,30,106,36,6,9,30,94,23,6
U321,Oct,2024,691,6416.67,31,177,172,19,16,72,235,13,7
U219,Oct,2024,555,5201.07,28,168,134,22,22,22,187,17,1
U409,Dec,2025,472,4398.47,28,98,86,38,22,31,197,17,7
U283,Mar,2024,779,7200.86,30,182,102,31,24,47,393,12,8
U388,Apr,2023,243,2198.26,31,68,52,12,8,19,84,19,6
U407,Feb,2024,772,7038.01,30,220,77,55,34,79,307,24,0
U400,Sep,2024,322,3022.79,30,136,30,11,8,20,117,21,5
U182,Oct,2023,548,5002.02,29,211,99,24,16,45,153,21,7
U554,Dec,2024,907,8196.83,29,401,105,56,26,53,266,10,4
U502,Nov,2025,529,4910.72,30,185,51,29,15,62,187,19,1
U311,Jul,2023,608,5650.51,29,158,118,21,17,29,265,19,4
U250,Jul,2025,522,4757.6,28,147,106,30,21,25,193,9,7
U137,Jun,2023,310,2826.91,30,86,29,21,11,23,140,9,1
U452,Mar,2025,969,8902.74,31,272,117,30,34,53,463,24,0
U412,Jun,2025,288,2594.51,31,106,28,9,12,28,105,17,3
U461,Dec,2024,632,5887.54,28,210,82,22,27,31,260,8,3
U159,Aug,2025,909,8296.29,31,269,186,28,27,84,315,11,8
U231,Aug,2024,993,9276.11,31,235,211,41,47,49,410,11,2
U512,Nov,2023,911,8491.48,30,187,192,50,40,60,382,9,3
U302,Sep,2025,298,2760.84,28,75,22,17,12,38,134,19,2
U343,Jan,2025,738,6737.9,30,167,77,68,30,96,300,17,1
U135,Jan,2023,800,7365.22,28,317,75,45,31,53,279,20,3
U545,Mar,2023,345,3166.39,30,78,44,30,11,44,138,22,7
U193,Mar,2025,893,8158.05,30,340,75,49,31,77,321,10,0
U538,Oct,2023,456,4258.7,29,135,65,15,19,36,186,20,7
U547,Aug,2024,388,3567.04,31,84,36,25,18,49,176,15,7
U307,Oct,2023,439,4097.23,28,176,75,24,13,21,130,14,2
U453,Jan,2023,702,6347.55,31,242,136,22,23,39,240,15,5
U491,Feb,2025,907,8214.16,29,234,163,30,28,89,363,16,3
U432,Feb,2024,876,8226.45,28,371,61,36,28,60,320,13,0
U405,Mar,2023,470,4340.5,29,99,119,22,17,25,188,11,0
U450,Jun,2024,719,6617.61,31,180,184,28,29,32,266,22,4
U313,Jan,2024,749,6897.74,30,290,69,24,30,73,263,12,7
U259,Feb,2024,313,2843.95,29,118,53,10,9,24,99,12,0
U542,Jan,2025,538,4996.67,29,146,121,32,23,34,182,14,1
U545,May,2023,767,6929.01,30,165,141,40,23,93,305,16,6
U124,Jul,2025,558,5149.97,31,231,59,30,14,36,188,14,7
U504,Aug,2023,849,7834.83,29,236,134,49,28,83,319,16,2
U393,Oct,2023,813,7614.29,31,202,139,49,25,94,304,17,7
U104,Jan,2025,533,4909.18,30,175,71,21,21,55,190,11,0
U320,Jul,2024,888,8040.68,28,379,169,34,15,51,240,13,8
U464,May,2024,368,3396.31,29,77,83,10,11,37,150,21,1
U482,Oct,2023,538,4861.65,31,210,52,25,16,38,197,16,1
U120,Jan,2025,997,9054.27,30,342,161,52,37,79,326,8,3
U544,Mar,2024,460,4145.72,30,140,87,15,20,27,171,24,2
U252,Jul,2024,934,8597.77,29,360,77,37,41,69,350,20,3
U150,Oct,2023,398,3595.46,28,175,42,13,9,20,139,14,5
U277,Jan,2023,410,3766.98,29,105,99,11,15,19,161,16,6
U535,Jul,2025,486,4555.36,31,114,89,23,13,46,201,18,4
U196,May,2023,891,8275.52,30,381,78,63,24,79,266,10,1
U205,Jan,2024,961,8678.76,28,352,79,45,43,45,397,19,2
U520,Jan,2024,942,8562.48,31,291,149,48,33,54,367,10,2
U350,Jan,2024,671,6219.81,29,230,104,38,17,47,235,22,4
U217,Nov,2024,681,6372.72,30,263,76,39,21,56,226,17,4
U454,Sep,2025,222,2000.92,29,87,34,14,5,10,72,8,3
U328,Nov,2025,759,7077.66,28,326,50,51,23,33,276,21,7
U166,Mar,2023,308,2841.22,28,94,29,23,12,26,124,13,5
U435,May,2023,495,4563.13,28,135,85,39,15,49,172,9,5
U518,Nov,2023,205,1923.54,28,73,15,8,10,10,89,15,0
U520,Oct,2025,749,6964.99,28,227,167,39,24,44,248,8,5
U362,Dec,2024,880,8219.24,29,306,77,68,39,77,313,11,2
U395,Sep,2023,994,9086.75,28,303,185,56,39,49,362,11,5
U526,Jun,2024,402,3707.14,28,95,60,36,17,26,168,12,5
U343,Dec,2023,524,4844.99,30,166,71,17,20,45,205,16,1
U471,Sep,2023,984,8982.58,28,366,179,41,19,92,287,20,0
U286,Aug,2023,443,4088.05,30,177,59,30,14,23,140,24,2
U346,Aug,2023,526,4783.79,30,170,100,22,15,37,182,8,4
U225,Jan,2023,246,2228.11,30,59,42,17,7,19,102,22,3
U368,Sep,2024,960,8783.6,29,291,166,26,34,103,340,9,6
U231,Jun,2023,790,7343.62,29,313,138,40,25,30,244,23,3
U337,Sep,2024,821,7689.88,31,248,144,61,36,61,271,12,7
U118,Mar,2025,212,1946.81,31,79,33,8,6,19,67,12,6
U140,Dec,2023,579,5359.88,30,189,115,14,20,59,182,9,8
U121,Mar,2024,564,5099.25,29,146,140,14,24,49,191,14,0
U499,Jun,2025,801,7498.79,28,319,93,54,22,49,264,10,4
U325,Sep,2025,541,4992.05,31,119,103,38,16,42,223,24,3
U455,Jul,2025,991,9228.33,29,328,80,35,35,78,435,10,5
U382,Mar,2024,420,3913.47,28,105,59,14,22,41,179,20,0
U108,Mar,2023,272,2475.91,28,58,43,22,8,29,112,14,5
U200,Feb,2023,945,8705.03,29,307,197,57,25,80,279,10,0
U340,Sep,2024,971,9112.05,31,315,149,31,34,71,371,22,0
U578,Mar,2023,824,7445.54,29,310,145,29,31,64,245,17,7
U187,Nov,2024,245,2271.94,31,94,15,17,11,25,83,14,1
U398,May,2023,703,6597.59,30,268,94,34,21,68,218,16,5
U528,Sep,2025,473,4313.87,29,143,107,32,18,35,138,12,5
U114,Aug,2023,754,7045.81,29,269,75,40,21,68,281,15,5
U434,Feb,2024,407,3815.0,31,140,28,28,12,35,164,21,7
U102,Mar,2024,814,7569.25,31,248,117,45,39,46,319,11,3
U475,Feb,2025,323,2936.89,29,112,58,22,9,14,108,21,2
U393,Aug,2024,209,1908.92,28,91,25,8,5,13,67,19,5
U425,Jun,2023,528,4759.56,28,131,85,22,21,33,236,9,3
U522,Jun,2023,386,3602.38,28,164,59,13,13,25,112,20,1
U593,Dec,2025,742,6930.16,30,158,95,66,38,75,310,8,5
U141,Sep,2024,867,8022.42,30,240,180,44,37,65,301,14,4
U418,Aug,2025,259,2367.52,31,70,26,13,11,14,125,16,8
U416,Apr,2023,960,8669.5,30,342,122,51,41,43,361,24,5
U481,Dec,2025,981,9124.5,28,228,198,35,39,56,425,20,2
U211,Apr,2024,641,5955.28,29,269,114,13,19,27,199,17,4
U114,Sep,2025,416,3895.86,30,169,73,13,14,36,111,23,7
U331,Jan,2024,201,1867.73,30,72,36,10,5,11,67,13,8
U573,Feb,2024,735,6858.64,28,231,95,49,19,49,292,23,7
U184,Feb,2023,917,8526.62,30,397,67,60,26,39,328,18,2
U230,Jun,2023,910,8419.57,31,370,83,65,31,70,291,10,8
U331,Apr,2023,555,5089.79,29,180,118,23,13,43,178,16,2
U426,Nov,2024,825,7722.7,28,309,162,43,17,37,257,22,7
U245,Oct,2025,991,9177.04,31,338,220,24,26,91,292,20,8
U479,Mar,2024,866,7931.99,28,300,67,27,24,98,350,17,6
U445,Mar,2023,364,3288.15,31,102,61,12,16,23,150,20,3
U128,Mar,2023,933,8505.49,29,294,167,44,26,69,333,24,8
U166,Jun,2025,290,2673.07,29,63,63,11,8,24,121,14,2
U263,Aug,2023,366,3334.35,31,105,68,15,15,24,139,13,2
U329,Nov,2023,406,3689.93,31,151,74,20,14,32,115,20,1
U361,Jul,2023,481,4430.47,31,210,51,18,10,22,170,24,2
U549,Apr,2025,264,2393.93,31,116,21,13,7,17,90,22,0
U524,Nov,2024,715,6663.92,31,242,71,36,35,54,277,11,3
U560,Dec,2023,356,3272.97,31,125,23,13,13,30,152,22,7
U540,Apr,2025,960,8860.36,29,236,135,33,53,115,388,21,4
U264,Nov,2023,968,8769.07,31,361,74,39,31,61,402,18,1
U401,Oct,2025,946,8636.82,30,205,133,33,35,62,478,11,2
U507,Nov,2023,505,4627.84,29,136,94,30,14,44,187,10,0
U403,Nov,2025,594,5538.03,28,218,121,33,12,26,184,9,1
U387,Nov,2023,273,2541.1,29,75,61,11,11,12,103,17,0
U495,Feb,2024,386,3508.43,28,82,49,22,23,34,176,20,1
U110,Jan,2023,773,7147.52,28,315,61,52,33,41,271,23,2
U295,Sep,2025,536,4876.2,30,148,57,23,28,43,237,18,0
U218,Dec,2023,875,8220.89,31,188,235,27,39,53,333,17,8
U370,Dec,2024,767,7195.11,31,167,142,45,34,43,336,16,4
U180,Feb,2023,822,7583.2,29,216,88,59,41,76,342,19,7
U558,Aug,2025,929,8620.71,31,227,217,53,26,42,364,8,4
U193,Sep,2025,439,4091.73,30,172,53,25,13,43,133,21,7
U366,Apr,2024,732,6799.11,29,205,171,19,27,46,264,8,6
U432,Aug,2025,340,3155.18,29,136,33,15,14,29,113,24,3
U450,Sep,2023,464,4353.91,29,112,69,20,21,53,189,18,6
U461,Oct,2023,338,3122.64,31,109,51,22,14,20,122,22,5
U357,Oct,2023,658,6089.47,31,244,133,38,17,47,179,11,2
U233,May,2025,269,2512.38,31,97,54,9,9,22,78,22,8
U376,Jul,2023,584,5412.49,29,204,92,17,26,33,212,21,8
U364,Oct,2023,829,7704.04,29,357,73,30,21,86,262,8,4
U271,Apr,2023,397,3610.19,28,102,59,14,21,20,181,16,7
U560,Jan,2024,404,3696.0,28,130,94,14,12,20,134,14,6
U101,Mar,2025,925,8379.5,31,389,135,41,29,71,260,18,8
U413,May,2025,767,7058.17,29,168,176,62,33,42,286,9,6
U164,Mar,2025,998,9163.93,31,213,166,55,39,107,418,9,3
U474,Dec,2024,886,8327.39,31,228,153,36,33,99,337,13,3
U568,Nov,2025,839,7756.12,28,300,111,28,30,90,280,21,7
U384,Jul,2024,630,5868.18,30,166,127,22,16,51,248,10,5
U221,Dec,2024,524,4786.01,31,129,123,18,19,57,178,14,8
U207,Sep,2025,641,5982.21,30,201,99,43,19,45,234,14,6
U521,Dec,2023,487,4502.82,30,172,69,13,22,28,183,11,6
U275,Jun,2023,425,3943.49,29,111,58,38,11,36,171,12,3
U585,Oct,2025,263,2397.97,29,72,27,16,10,27,111,24,2
U304,Jan,2025,759,6997.57,31,268,164,34,28,44,221,11,7
U265,Jul,2024,913,8448.55,28,398,92,36,36,64,287,20,6
U405,Mar,2025,697,6437.24,28,256,132,36,23,40,210,23,3
U597,May,2024,259,2425.81,31,102,43,11,8,16,79,23,3
U220,Oct,2025,596,5578.15,31,173,125,24,17,62,195,9,0
U144,Apr,2023,456,4281.11,28,122,111,17,14,33,159,8,6
U412,Oct,2023,776,7191.17,30,243,136,56,18,44,279,15,0
U256,May,2025,438,4112.28,31,175,85,14,14,32,118,18,3
U467,May,2024,237,2211.92,30,74,23,13,8,17,102,22,2
U307,Jun,2023,224,2040.27,31,92,33,8,7,18,66,23,2
U490,Oct,2024,609,5585.12,31,272,98,14,15,22,188,24,0
U208,Dec,2025,660,6002.94,30,143,86,29,29,55,318,24,3
U351,Oct,2025,770,6931.29,30,162,173,29,31,42,333,19,0
U545,Nov,2023,616,5590.34,28,146,138,39,26,30,237,17,7
U504,Jun,2025,556,5004.9,31,164,120,24,15,46,187,13,0
U470,Aug,2023,582,5405.58,29,135,79,47,22,47,252,15,5
U434,Aug,2024,357,3273.77,29,149,56,18,7,29,98,20,6
U230,Nov,2023,768,7008.02,31,158,107,34,25,78,366,9,1
U557,Sep,2023,632,5880.56,31,176,129,34,23,38,232,17,3
U393,Aug,2024,247,2305.25,31,60,40,18,7,25,97,11,2
U120,Nov,2023,527,4948.59,30,228,74,25,10,36,154,19,8
U382,Feb,2023,632,5850.3,29,232,81,35,26,56,202,14,6
U385,Dec,2025,630,5786.31,29,269,50,38,20,49,204,11,1
U101,Oct,2024,255,2326.14,29,112,20,6,6,13,98,14,5
U219,Dec,2023,776,7053.01,31,251,62,57,21,77,308,17,8
U135,Nov,2024,467,4242.77,30,120,88,20,13,35,191,22,2
U298,Jan,2024,268,2455.87,31,66,63,14,9,19,97,19,5
U585,Oct,2023,927,8710.75,28,237,72,45,47,125,401,8,2
U345,Feb,2025,800,7200.27,28,301,58,59,31,54,297,23,2
U159,Feb,2024,648,5883.12,29,136,109,39,20,65,279,12,3
U425,Dec,2023,992,9002.75,31,211,222,63,40,70,386,11,8
U261,Mar,2024,456,4234.8,28,160,41,32,15,23,185,13,7
U597,Oct,2025,871,7961.81,28,314,93,64,29,62,309,24,0
U279,Jul,2025,689,6327.02,31,252,69,45,29,55,239,14,0
U306,Feb,2025,945,8561.18,30,276,133,34,33,75,394,14,6
U112,Jan,2023,842,7714.4,31,338,78,57,21,55,293,16,2
U590,Jun,2023,248,2242.24,31,82,31,15,11,24,85,20,6
U376,Sep,2025,858,7904.94,30,194,187,52,25,41,359,21,8
U281,Mar,2023,515,4655.18,29,205,78,32,12,27,161,23,2
U342,Jun,2025,612,5701.52,29,268,41,22,23,57,201,16,2
U316,Mar,2023,633,5840.46,29,136,128,27,28,74,240,22,1
U351,Jan,2025,201,1867.21,30,59,31,11,9,14,77,12,0
U399,Dec,2024,344,3153.59,28,110,78,19,8,30,99,15,8
U226,May,2025,565,5171.22,30,133,74,33,21,39,265,22,5
U582,Oct,2025,619,5595.32,31,258,101,29,13,29,189,16,5
U317,Nov,2023,772,7109.77,30,209,159,38,28,76,262,13,7
U406,Apr,2023,984,9058.51,28,389,92,55,28,98,322,11,4
U385,Jul,2023,760,6982.3,28,279,156,42,23,34,226,18,8
U285,Jun,2023,643,5977.46,31,224,93,22,15,31,258,17,4
U139,Oct,2023,633,5907.79,29,157,128,41,16,33,258,10,1
U323,Jul,2023,842,7830.87,28,214,85,69,33,61,380,8,5
U284,May,2024,754,6829.39,28,159,97,47,44,87,320,19,8
U595,Apr,2025,256,2367.7,28,66,46,11,12,21,100,22,2
U527,Jul,2025,761,6873.45,31,217,97,22,42,64,319,22,3
U278,Jul,2025,377,3497.75,28,153,50,22,10,26,116,21,7
U507,Jun,2024,492,4503.15,29,143,67,23,13,57,189,14,5
U528,Aug,2025,245,2217.98,31,95,39,9,6,10,86,24,6
U394,Apr,2024,369,3448.24,29,114,56,16,15,34,134,14,6
U440,Oct,2024,470,4345.43,28,186,28,25,13,52,166,10,3
U251,May,2024,616,5631.4,28,273,90,30,14,27,182,10,5
