user_id,vehicle_count,vehicle_type,daily_distance_km,work_days,vacation_days,previous_month_liters,previous_bill,trip_frequency
U3326,3,Diesel,42,16,12,78,7880.73,Daily
U3327,2,Diesel,26,25,12,51,4890.87,Rarely
U3328,4,Diesel,20,21,5,37,3629.52,Daily
U3329,2,Diesel,56,24,10,101,10026.0,Weekends
U3330,1,Diesel,33,17,4,71,7038.88,Weekends
U3331,1,Petrol,20,19,4,38,3905.75,Weekdays
U3332,2,Petrol,80,17,10,144,14086.54,Daily
U3333,1,Petrol,21,20,13,46,4453.77,Weekdays
U3334,1,Electric,105,24,13,0,0.0,Weekdays
U3335,2,Petrol,68,17,5,130,13149.52,Weekends
U3336,1,Diesel,95,22,5,183,17607.5,Weekdays
U3337,2,Diesel,93,16,0,178,16914.39,Daily
U3338,1,Petrol,17,17,10,32,3333.65,Weekends
U3339,3,Petrol,76,22,14,168,16093.79,Rarely
U3340,1,Petrol,60,22,8,113,11749.59,Weekdays
U3341,1,Petrol,9,15,4,18,1781.86,Weekends
U3342,1,Petrol,16,22,0,29,2944.39,Weekdays
U3343,1,Petrol,45,24,7,102,9879.33,Weekdays
U3344,2,Diesel,7,16,6,14,1445.35,Weekdays
U3345,2,Electric,103,26,6,0,0.0,Weekdays
U3346,1,Petrol,37,21,14,73,7217.15,Daily
U3347,1,Petrol,90,20,13,198,19281.29,Weekdays
U3348,1,Petrol,54,16,4,120,12405.01,Weekdays
U3349,1,Diesel,60,19,0,129,13362.25,Daily
U3350,3,Diesel,112,21,8,206,20336.38,Daily
U3351,2,Petrol,13,22,10,23,2255.7,Weekdays
U3352,2,Petrol,109,17,8,205,21060.81,Weekdays
U3353,2,Diesel,86,15,7,159,16501.83,Daily
U3354,1,Diesel,54,21,4,116,11743.86,Weekends
U3355,3,Petrol,33,19,13,68,7090.63,Weekends
U3356,2,Diesel,43,19,2,88,8697.08,Daily
U3357,2,Petrol,95,21,7,183,17662.95,Daily
U3358,2,Petrol,104,15,0,195,18875.3,Weekends
U3359,1,Diesel,49,22,2,93,9457.94,Weekends
U3360,2,Diesel,21,26,11,42,4161.16,Daily
U3361,1,Petrol,60,24,10,130,12553.21,Daily
U3362,1,Hybrid,102,19,6,196,19192.76,Daily
U3363,1,Petrol,50,22,13,107,10732.75,Weekdays
U3364,3,Diesel,71,24,14,145,13951.1,Daily
U3365,2,Petrol,73,24,3,163,15490.61,Weekdays
U3366,2,Diesel,18,19,6,34,3541.88,Daily
U3367,2,Hybrid,71,26,11,143,14020.95,Weekends
U3368,1,Petrol,27,21,10,49,4763.53,Daily
U3369,3,Hybrid,107,24,12,210,21416.81,Weekdays
U3370,1,Diesel,98,17,13,201,20810.34,Rarely
U3371,1,Diesel,118,16,4,255,25837.31,Daily
U3372,1,Petrol,113,20,5,214,20874.59,Daily
U3373,2,Diesel,65,19,13,124,12848.43,Weekdays
U3374,2,Diesel,27,23,6,57,5705.94,Daily
U3375,1,Petrol,31,24,14,61,6027.53,Weekends
U3376,1,Electric,58,18,12,0,0.0,Daily
U3377,2,Petrol,14,25,9,31,3162.19,Daily
U3378,1,Petrol,93,17,11,190,19178.28,Weekends
U3379,2,Petrol,81,23,6,172,17922.82,Weekdays
U3380,3,Diesel,20,22,6,42,4253.77,Weekdays
U3381,1,Diesel,45,20,6,99,10274.79,Daily
U3382,1,Petrol,102,15,10,216,21787.83,Daily
U3383,2,Electric,59,24,12,0,0.0,Weekends
U3384,2,Petrol,105,26,12,206,20666.53,Daily
U3385,1,Petrol,65,25,6,149,14283.64,Daily
U3386,3,Petrol,90,15,2,170,16541.3,Daily
U3387,1,Diesel,85,26,14,177,18171.23,Daily
U3388,1,Hybrid,91,20,11,202,20526.18,Weekdays
U3389,2,Diesel,104,17,2,217,20976.35,Weekends
U3390,2,Diesel,53,17,6,105,10434.92,Weekdays
U3391,1,Petrol,77,20,13,141,13595.21,Weekdays
U3392,2,Petrol,56,17,1,110,11391.4,Weekdays
U3393,1,Petrol,6,25,13,11,1057.01,Weekdays
U3394,1,Petrol,100,24,1,228,23151.66,Weekdays
U3395,1,Petrol,54,20,2,116,11724.12,Daily
U3396,2,Diesel,90,19,13,195,19446.91,Daily
U3397,1,Petrol,47,18,3,94,9191.54,Weekends
U3398,1,Diesel,81,22,5,150,14855.93,Daily
U3399,1,Petrol,12,16,12,23,2370.47,Daily
U3400,2,Petrol,63,26,7,121,12416.48,Weekdays
